index,rho,phi,left,right,mean,flags,left_cell,right_cell
8992,0.24889005394652486,1.7994135212072631,0,0,0,0,4294967295,4294967295
8993,2.9904151554219425,4.7121800661740032,0,0,0,0,4294967295,4294967295
8994,0.9891479411162436,2.5058289335361001,0,0,0,0,4294967295,4294967295
8995,0.12160520488396287,2.5509408110725884,0,0,0,0,4294967295,4294967295
8996,2.9309868910349905,2.8989955053362348,0,0,0,0,4294967295,4294967295
8997,0.60193529771640897,4.204391223759071,0,0,0,0,4294967295,4294967295
8998,3.6634805952198803,6.0542664736884557,0.15360195934772491,0.77191698551177979,0.46275946497917175,7,120302,119825
8999,3.2272610855288804,3.7511444248506067,0,0,0,0,4294967295,4294967295
9000,0.54607091145589948,3.4382704965785047,0,0,0,0,4294967295,4294967295
9001,0.43110020784661174,5.4843563525643448,0.36263737082481384,0.26153847575187683,0.31208792328834534,7,15290,14917
9002,3.4194234157912433,3.9742482430944399,0,0,0,0,4294967295,4294967295
9003,3.7746560745872557,1.4755460429868217,0,0,0,0,4294967295,4294967295
9004,1.5297327260486782,1.3448337801021202,0,0,0,0,4294967295,4294967295
9005,2.4291810966096818,0.83182131073072996,0.68327230215072632,0.75360196828842163,0.71843713521957397,7,80462,80817
9006,1.2478450047783554,4.7739005243473969,0,0,0,0,4294967295,4294967295
9007,0.2449775324203074,5.7999514679219546,0.42246642708778381,0.11916971951723099,0.2708180844783783,7,8663,8232
9008,3.9939240389503539,1.3007622860160641,0,0,0,0,4294967295,4294967295
9009,3.5433908230625093,0.28540509073618975,0.77020758390426636,0.11086691170930862,0.44053724408149719,7,116253,116706
9010,3.947588209528476,5.6302322704361423,0,0,0,0,4294967295,4294967295
9011,1.5599557855166495,3.07545339210979,0,0,0,0,4294967295,4294967295
9012,3.59551473101601,3.7035249053064772,0,0,0,0,4294967295,4294967295
9013,1.6273943022824824,1.5241707701161675,0,0,0,0,4294967295,4294967295
9014,2.4433965417556465,0.42364400423324344,0.5653235912322998,0.86520147323608398,0.71526253223419189,7,79913,80342
9015,1.4214576776139438,1.1080787783745574,0.57264959812164307,0.45787546038627625,0.51526254415512085,7,47718,48025
9016,0.65695264982059598,1.5716932104165566,0,0,0,0,4294967295,4294967295
9017,2.2737646321766078,2.6354669668976873,0,0,0,0,4294967295,4294967295
9018,0.88716606562957168,2.5980709201508074,0,0,0,0,4294967295,4294967295
9019,3.194623198825866,4.2022220936803825,0,0,0,0,4294967295,4294967295
9020,2.128150234464556,3.727206896739335,0,0,0,0,4294967295,4294967295
9021,2.5323325707577169,5.7668086521449311,0.829304039478302,0.63931626081466675,0.73431015014648438,7,83412,82987
9022,1.3124550539068878,2.3917733695897678,0,0,0,0,4294967295,4294967295
9023,2.964721315074712,0.10177255923559762,0.62051284313201904,0.019291820004582405,0.31990233063697815,7,96780,97267
9024,2.9992491672746837,2.9612542354393874,0,0,0,0,4294967295,4294967295
9025,3.6642678058706224,0.78872172821440623,0.92722833156585693,0.010989011265337467,0.46910867094993591,7,120906,121269
9026,1.724627731833607,2.0023636591922758,0,0,0,0,4294967295,4294967295
9027,1.9168213182128966,1.7683617639597922,0,0,0,0,4294967295,4294967295
9028,3.0831933408044279,1.5428910393533797,0,0,0,0,4294967295,4294967295
9029,2.9775466616265476,0.38483068537700577,0.67130649089813232,0.98144078254699707,0.8263736367225647,7,97830,98265
9030,1.8275952287949622,2.2990196571567689,0,0,0,0,4294967295,4294967295
9031,1.7701487722806633,6.0165562799132344,0.7628815770149231,0.39462760090827942,0.57875460386276245,7,58346,57877
9032,3.4991303919814527,4.0229256981801162,0,0,0,0,4294967295,4294967295
9033,3.263227207120508,2.9851304321731038,0,0,0,0,4294967295,4294967295
9034,0.99271193100139499,3.0040509427111699,0,0,0,0,4294967295,4294967295
9035,0.60417758719995618,2.322649710609058,0,0,0,0,4294967295,4294967295
9036,3.8986448240466416,0.27685314667339284,0,0,0,0,4294967295,4294967295
9037,2.8646123916842043,5.424086876521609,0.8461538553237915,0.76214897632598877,0.80415141582489014,7,94645,94282
9038,1.585941085126251,0.46266547146255343,0,0.63540905714035034,0,2,52269,52690
9039,2.859867621678859,1.0305162735277591,0.85274726152420044,0.76190477609634399,0.80732601881027222,7,94815,95136
9040,0.75777344638481736,2.8788874052160098,0,0,0,0,4294967295,4294967295
9041,2.6343317073769867,0.81330819800813237,0.7211233377456665,0.79829061031341553,0.75970697402954102,7,87116,87475
9042,3.9248908176086843,4.3151265137226646,0,0,0,0,4294967295,4294967295
9043,1.9782720380462706,4.8733796647157508,0,0,0,0,4294967295,4294967295
9044,1.3137262533418834,2.6588170821980004,0,0,0,0,4294967295,4294967295
9045,2.0612285970710218,5.0457047552503251,0,0,0,0,4294967295,4294967295
9046,1.2104636305011809,4.9875646296178662,0,0,0,0,4294967295,4294967295
9047,2.8873741044662893,3.025940686872592,0,0,0,0,4294967295,4294967295
9048,2.4297724734060466,1.3119151199477923,0,0,0,0,4294967295,4294967295
9049,3.538128771353513,0.93683034434419066,0.97557997703552246,0.91208791732788086,0.94383394718170166,7,116823,117160
9050,3.0794415636919439,3.8286292911720201,0,0,0,0,4294967295,4294967295
9051,1.2675100225023925,3.3142270642545069,0,0,0,0,4294967295,4294967295
9052,3.6470208731479943,4.6953845172919761,0,0,0,0,4294967295,4294967295
9053,1.6184027963317931,2.2508698093280519,0,0,0,0,4294967295,4294967295
9054,1.8427935498766601,1.3186807108360949,0,0,0,0,4294967295,4294967295
9055,2.1286811563186347,5.2570047337025656,0.62466424703598022,0.69157510995864868,0.65811967849731445,7,71079,70744
9056,0.7174943252466619,2.1918820689604659,0,0,0,0,4294967295,4294967295
9057,3.7679159441031516,4.4852131889153988,0,0,0,0,4294967295,4294967295
9058,0.82848823862150311,0.93437461105875652,0.42637363076210022,0.36288157105445862,0.39462760090827942,7,28247,28584
9059,2.454767654184252,2.8779970498662788,0,0,0,0,4294967295,4294967295
9060,2.7139715705998242,1.6229405458966384,0,0,0,0,4294967295,4294967295
9061,0.77291158074513078,4.7604851266850936,0,0,0,0,4294967295,4294967295
9062,2.7466147388331592,0.62100954168865652,0.71111112833023071,0.84639805555343628,0.7787545919418335,7,90171,90564
9063,1.0667964708991349,4.6886366028428252,0,0,0,0,4294967295,4294967295
9064,3.2240299596451223,5.6480865594646605,0.9533577561378479,0.80097681283950806,0.87716728448867798,7,106441,106038
9065,2.3426592727191746,5.4967936534392772,0.75335776805877686,0.64542126655578613,0.69938951730728149,7,77756,77379
9066,2.7053360664285719,6.1672873112885682,0.97728937864303589,0.56117218732833862,0.76923078298568726,7,89080,88583
9067,1.7215082063339651,0.20548840398826576,0.38510379195213318,0.75335776805877686,0.56923079490661621,7,56341,56810
9068,2.0299065602011979,3.1061798987806974,0,0,0,0,4294967295,4294967295
9069,1.933413268532604,4.2689029193872807,0,0,0,0,4294967295,4294967295
9070,0.43090881081297994,1.969464246651117,0,0,0,0,4294967295,4294967295
9071,2.6115962616167963,5.0388466669777063,0,0,0,0,4294967295,4294967295
9072,0.20125423511490226,4.8394554093029152,0,0,0,0,4294967295,4294967295
9073,1.9994580349884927,6.1434655453478264,0.82783883810043335,0.41855922341346741,0.62319904565811157,7,65526,65033
9074,2.3236559894867241,4.9216075767790128,0,0,0,0,4294967295,4294967295
9075,1.8054567570798099,3.7118798455061297,0,0,0,0,4294967295,4294967295
9076,0.31231777695938945,5.8220228787133781,0.43858364224433899,0.12844933569431305,0.28351649641990662,7,10713,10278
9077,0.70562950009480119,5.830033952703908,0.51794874668121338,0.20781441032886505,0.36288157105445862,7,23513,23078
9078,2.4110586489550769,4.4740434436506735,0,0,0,0,4294967295,4294967295
9079,3.5637355013750494,3.0935251029490844,0,0,0,0,4294967295,4294967295
9080,0.53398373024538159,0.59930453189644828,0.26007327437400818,0.40219780802726746,0.33113554120063782,7,17977,18374
9081,0.15800045942887664,6.0892469237703244,0,0,0,0,4294967295,4294967295
9082,0.40697380201891065,4.1249282669051039,0,0,0,0,4294967295,4294967295
9083,1.300714545417577,5.0406898691487614,0,0,0,0,4294967295,4294967295
9084,0.70331362681463361,3.4414327549278294,0,0,0,0,4294967295,4294967295
9085,1.7216945881955326,5.7804404124653219,0.66593408584594727,0,0,1,56789,56362
9086,2.9122758661396801,4.8641106845226636,0,0,0,0,4294967295,4294967295
9087,2.7887399517931044,5.28392191726559,0.76141637563705444,0.82148963212966919,0.79145300388336182,7,92585,92246
9088,2.3199539980851114,2.5286354079973044,0,0,0,0,4294967295,4294967295
9089,3.2805731543339789,5.183812974572013,0.84761905670166016,0.9384615421295166,0.89304029941558838,7,108960,108639
9090,1.9914008653722703,4.1643986232324472,0,0,0,0,4294967295,4294967295
9091,0.079566680360585451,2.6236759876189297,0,0,0,0,4294967295,4294967295
9092,1.6769656180404127,0.37935074346971509,0,0.71648353338241577,0,2,54821,55258
9093,0.16583237843587995,1.8134179555195933,0,0,0,0,4294967295,4294967295
9094,1.4356114533729851,2.4822416792151376,0,0,0,0,4294967295,4294967295
9095,3.0890459674410522,0.040269043035850015,0.63565325736999512,0.054945055395364761,0.34529915452003479,7,100870,101369
9096,0.85889989184215665,0.34067371737633234,0.23272283375263214,0.55653238296508789,0.39462760090827942,7,28194,28637
9097,0.39193142997100949,5.479076359374293,0.3531135618686676,0.25201466679573059,0.3025641143321991,7,13754,13381
9098,1.6609982051886618,6.2062843038984123,0.77142858505249023,0.34163615107536316,0.55653238296508789,7,54780,54275
9099,0.95881064841523767,6.0667213807824716,0.60634922981262207,0.22100122272968292,0.4136752188205719,7,31727,31248
9100,2.9838516279123724,5.0241614169238114,0,0,0,0,4294967295,4294967295
9101,1.6959011503495276,3.8643403722818892,0,0,0,0,4294967295,4294967295
9102,2.4312510197050869,6.2786499049133058,0.49548229575157166,0.92869353294372559,0.71208792924880981,7,79362,79869
9103,3.5691003506071866,2.1974515399912895,0,0,0,0,4294967295,4294967295
9104,0.14787892578169703,3.9001620397581243,0,0,0,0,4294967295,4294967295
9105,2.1724801142700016,2.3161108822634686,0,0,0,0,4294967295,4294967295
9106,2.3760732277296484,0.016656111576760377,0.48937729001045227,0.91575092077255249,0.70256412029266357,7,77828,78331
9107,2.0156549201346934,5.6735579981437496,0.70915752649307251,0.54993897676467896,0.62954825162887573,7,66507,66100
9108,1.6706701959483325,2.4682700435261449,0,0,0,0,4294967295,4294967295
9109,1.2710926192812622,4.010419084246589,0,0,0,0,4294967295,4294967295
9110,3.2339120232500136,0.37122468850690865,0.71868133544921875,0.03540903702378273,0.37704518437385559,7,106020,106459
9111,1.5291085061617196,5.4592879843890456,0,0.48717948794364929,0,2,51128,50759
9112,1.7506005545146763,3.183807807768984,0,0,0,0,4294967295,4294967295
9113,2.9478302313946187,3.7240758833943475,0,0,0,0,4294967295,4294967295
9114,3.1397116831503808,0.5969638732100474,0.78705739974975586,0.92918193340301514,0.8581196665763855,7,102969,103366
9115,2.7617012062110007,5.7049926229963361,0.86666667461395264,0.69719171524047852,0.78192919492721558,7,91086,90673
9116,0.55449875490739942,2.975874688462798,0,0,0,0,4294967295,4294967295
9117,2.8065988956950605,5.7988134712626831,0.94310134649276733,0.6398046612739563,0.79145300388336182,7,92631,92200
9118,3.663072903174907,1.623700021280408,0,0,0,0,4294967295,4294967295
9119,3.2181059666909277,4.3729347793146776,0,0,0,0,4294967295,4294967295
9120,0.41729888273403049,2.8094386580426436,0,0,0,0,4294967295,4294967295
9121,3.4022142612375319,5.7118428466213604,0.99853479862213135,0.82564103603363037,0.91208791732788086,7,112079,111664
9122,1.6015996015630662,0.74896652418201326,0.49816849827766418,0,0,1,52806,53177
9123,0.014517706353217363,0.25835099998471733,0,0,0,0,4294967295,4294967295
9124,1.6041288324631751,5.759249893406575,0.64029306173324585,0,0,1,53203,52780
9125,0.11877020867541432,4.1076000534583175,0,0,0,0,4294967295,4294967295
9126,2.1383122331462801,5.6211276212938177,0.72771674394607544,0.58217340707778931,0.65494507551193237,7,70599,70200
9127,3.3573183086700737,1.1766505690648803,0,0,0,0,4294967295,4294967295
9128,3.7071366072632372,1.8268298436414248,0,0,0,0,4294967295,4294967295
9129,1.6841395529918373,5.0091098770524738,0,0,0,0,4294967295,4294967295
9130,3.3686653510667384,5.0502428266106412,0.84786325693130493,0.97631257772445679,0.91208791732788086,7,112021,111722
9131,1.6540395687334239,1.2628235727335162,0,0,0,0,4294967295,4294967295
9132,2.3868391630239785,2.7302451180338272,0,0,0,0,4294967295,4294967295
9133,3.2014417429454625,3.7169253431685023,0,0,0,0,4294967295,4294967295
9134,1.4105520383454859,5.0666034616510469,0.45274725556373596,0.57777780294418335,0.51526254415512085,7,48022,47721
9135,2.3966102483682334,3.2480353388748862,0,0,0,0,4294967295,4294967295
9136,0.88541811844334006,0.024719332745144193,0.18632479012012482,0.60927963256835938,0.3978022038936615,7,28677,29178
9137,0.26873251842334867,4.4339386870465844,0,0,0,0,4294967295,4294967295
9138,3.3376820744015276,5.2087222255365848,0.86373627185821533,0.94774115085601807,0.9057387113571167,7,111010,110685
9139,1.5118670775555074,0.38392605048390277,0,0.68302810192108154,0,2,49702,50137
9140,3.4205496502108872,6.0567677271328444,0.10598290711641312,0.72429794073104858,0.41514042019844055,7,112622,112145
9141,0.094623594079166651,5.1375944024343951,0,0,0,0,4294967295,4294967295
9142,3.4988170540891588,0.5516139979199971,0.85323566198348999,0.0087912091985344887,0.43101343512535095,7,114741,115146
9143,0.11242592753842473,4.999022958880416,0,0,0,0,4294967295,4294967295
9144,0.10599450441077352,2.654564436395376,0,0,0,0,4294967295,4294967295
9145,2.0044995700009167,4.8637614201458286,0,0,0,0,4294967295,4294967295
9146,3.2759569683112204,4.0735698739990349,0,0,0,0,4294967295,4294967295
9147,2.208248024340719,4.9262941079918496,0,0,0,0,4294967295,4294967295
9148,1.420672929380089,2.5902664467660217,0,0,0,0,4294967295,4294967295
9149,2.142562956083566,5.5110858773849154,0.71379733085632324,0.60244202613830566,0.65811967849731445,7,71101,70722
9150,1.5382375712506473,6.2012652909049466,0.74432235956192017,0.31794872879981995,0.53113555908203125,7,50683,50180
9151,1.7101184078492224,0.10078370414867123,0.36654457449913025,0.76556777954101562,0.56605619192123413,7,55820,56307
9152,0.4896094617433846,0.6465177449619961,0.25738707184791565,0.3858363926410675,0.32161173224449158,7,16445,16834
9153,2.3969905800186098,0.61713930706070663,0.64126986265182495,0.77655678987503052,0.70891332626342773,7,78907,79300
9154,2.0475943754427135,3.1813393134491443,0,0,0,0,4294967295,4294967295
9155,1.6486899764277041,3.1354897945812192,0,0,0,0,4294967295,4294967295
9156,0.78912409255281091,3.8104095183939228,0,0,0,0,4294967295,4294967295
9157,0.68536111945286393,2.6354771824546348,0,0,0,0,4294967295,4294967295
9158,1.5035419058986008,2.1528197775392357,0,0,0,0,4294967295,4294967295
9159,3.6810901327989995,4.9293646106563243,0,0,0,0,4294967295,4294967295
9160,2.2709789522923529,6.0904584320630786,0.87643468379974365,0.48424908518791199,0.68034189939498901,7,74737,74254
9161,3.2658221716992557,2.2289742412897566,0,0,0,0,4294967295,4294967295
9162,3.9059162535704672,5.6966106041830367,0,0,0,0,4294967295,4294967295
9163,0.092339785303920507,0.20482801643475915,0,0,0,0,4294967295,4294967295
9164,3.2371187997050583,1.9989467155828591,0,0,0,0,4294967295,4294967295
9165,3.8300332254730165,2.1826573171696695,0,0,0,0,4294967295,4294967295
9166,3.4123838650994003,5.5983604656818295,0.98461538553237915,0.84590965509414673,0.91526252031326294,7,112581,112186
9167,0.4463833817280829,3.2023502007969378,0,0,0,0,4294967295,4294967295
9168,2.6369219473563135,0.28305038511039171,0.58437120914459229,0.92869353294372559,0.75653237104415894,7,86556,87011
9169,1.1572866472415626,3.7199130622247076,0,0,0,0,4294967295,4294967295
9170,0.51444834982976317,3.0016858225715657,0,0,0,0,4294967295,4294967295
9171,2.6954270503483713,0.34627478304891407,0.60415142774581909,0.92796093225479126,0.76605618000030518,7,88098,88541
9172,2.1499403980560601,2.0634008775688475,0,0,0,0,4294967295,4294967295
9173,0.82267633778974414,5.8789414589721405,0.54871797561645508,0.22148962318897247,0.38510379195213318,7,27102,26657
9174,0.39651335356757045,0.0076084884440834515,0.084493286907672882,0.51428574323654175,0.29938951134681702,7,12803,13308
9175,3.8662641928531229,5.0431668776518226,0,0,0,0,4294967295,4294967295
9176,0.73053197795525193,3.2695458098209134,0,0,0,0,4294967295,4294967295
9177,1.6399297523312271,2.5203711555523038,0,0,0,0,4294967295,4294967295
9178,3.8775992770679295,0.8059998308653058,0,0,0,0,4294967295,4294967295
9179,0.43821492372080684,6.0124376213145716,0.4930402934551239,0.12478632479906082,0.30891332030296326,7,14826,14357
9180,3.19141855975613,3.1167908737075374,0,0,0,0,4294967295,4294967295
9181,0.14622626034542918,1.2745342056255244,0,0,0,0,4294967295,4294967295
9182,0.19471068168058991,2.3231178882819661,0,0,0,0,4294967295,4294967295
9183,3.675678703468293,3.1274762336299542,0,0,0,0,4294967295,4294967295
9184,1.8301908285357058,3.7985595308515201,0,0,0,0,4294967295,4294967295
9185,1.5994082936085761,4.3382388390037834,0,0,0,0,4294967295,4294967295
9186,1.3115008263848722,1.4742458803955454,0,0,0,0,4294967295,4294967295
9187,0.014173298608511686,4.8246107991938905,0,0,0,0,4294967295,4294967295
9188,2.8668149816803634,1.1382653951283115,0.87130647897720337,0.74969476461410522,0.8105006217956543,7,95336,95639
9189,2.3798533263616264,5.6762060407882124,0.78705739974975586,0.62442004680633545,0.70573872327804565,7,78796,78387
9190,3.1973714125342667,1.8803133298661607,0,0,0,0,4294967295,4294967295
9191,3.5021191569976509,1.5528320607053927,0,0,0,0,4294967295,4294967295
9192,1.6504878862760961,3.5791500313366047,0,0,0,0,4294967295,4294967295
9193,0.30852122930809855,3.3651049602545231,0,0,0,0,4294967295,4294967295
9194,3.38835154986009,4.6324391724399918,0,0,0,0,4294967295,4294967295
9195,0.74658616119995713,0.23948656455954756,0.19194139540195465,0.5465201735496521,0.36923077702522278,7,24089,24550
9196,1.6583346393890679,6.261199401755519,0.3382173478603363,0.77484738826751709,0.55653238296508789,7,54273,54782
9197,0.61454603029415011,1.9714515872146854,0,0,0,0,4294967295,4294967295
9198,2.3199064363725483,5.6353924652646841,0.76752138137817383,0.61855924129486084,0.69304031133651733,7,76744,76343
9199,1.1161920386366546,1.5426583636957905,0,0,0,0,4294967295,4294967295
9200,2.520872697699815,6.0008693288887578,0.91355311870574951,0.54871797561645508,0.73113554716110229,7,82921,82454
9201,0.70761580811813474,2.9624775392406151,0,0,0,0,4294967295,4294967295
9202,0.46878623263910413,5.4468736484021223,0.36385837197303772,0.27301588654518127,0.3184371292591095,7,16311,15944
9203,0.63116121524944901,0.070200542968678725,0.14236874878406525,0.55164837837219238,0.34700855612754822,7,20489,20982
9204,1.3561961357481778,4.7227524580994205,0,0,0,0,4294967295,4294967295
9205,3.2196282190270722,4.4487598626708973,0,0,0,0,4294967295,4294967295
9206,0.030475558247417212,0.71127479097003388,0,0,0,0,4294967295,4294967295
9207,3.4541157516650856,0.7967174913043189,0.88449329137802124,0.96507936716079712,0.92478632926940918,7,113739,114100
9208,2.5722415908239782,2.5819089801068467,0,0,0,0,4294967295,4294967295
9209,1.1848312360234559,4.4760384674599951,0,0,0,0,4294967295,4294967295
9210,0.84249501628801227,6.0169025453080058,0.57558000087738037,0.2073260098695755,0.39145299792289734,7,28138,27669
9211,2.7782350513152778,2.2201784039135384,0,0,0,0,4294967295,4294967295
9212,0.6120143155567348,4.689136119146827,0,0,0,0,4294967295,4294967295
9213,3.2722093067131937,5.4192682730645769,0.93186813592910767,0.84786325693130493,0.8898656964302063,7,108469,108106
9214,0.85615421133115888,0.10020783815011235,0.19194139540195465,0.59096461534500122,0.39145299792289734,7,27660,28147
9215,3.4673953340388834,2.8739825832190578,0,0,0,0,4294967295,4294967295
9216,2.8684659157879651,1.5081465799014682,0,0,0,0,4294967295,4294967295
9217,1.7457082192413509,0.17283941083807966,0.38315019011497498,0.76166057586669922,0.57240539789199829,7,56850,57325
9218,2.2956569637171924,3.878080569941988,0,0,0,0,4294967295,4294967295
9219,0.17850149003788829,2.7142523161894365,0,0,0,0,4294967295,4294967295
9220,1.1187907909043133,5.8587067286629742,0.60561662912368774,0.28522589802742004,0.44542127847671509,7,36828,36387
9221,2.8467673496343195,4.0701513182538944,0,0,0,0,4294967295,4294967295
9222,1.6509358785115182,1.7415086430423772,0,0,0,0,4294967295,4294967295
9223,2.1980766705237329,5.0099040704081013,0,0,0,0,4294967295,4294967295
9224,2.4048966919071972,0.64753257123358376,0.64786326885223389,0.77631258964538574,0.71208792924880981,7,79421,79810
9225,1.3396965493448079,4.5108139334605966,0,0,0,0,4294967295,4294967295
9226,3.6787988455034792,0.99050993181161628,0.010744811035692692,0.93382173776626587,0.47228327393531799,7,121435,121764
9227,0.24071461474522948,2.7048167535146632,0,0,0,0,4294967295,4294967295
9228,0.97720883553847671,3.7182193029871229,0,0,0,0,4294967295,4294967295
9229,2.1553878509439528,4.4503985605978151,0,0,0,0,4294967295,4294967295
9230,3.1074234680272639,5.3061783374548259,0.87985348701477051,0.83003664016723633,0.85494506359100342,7,102827,102484
9231,2.5112118381075561,0.36891261523977664,0.57264959812164307,0.88962149620056152,0.73113554716110229,7,82468,82907
9232,0.0026521296240389347,3.7205089087583931,0,0,0,0,4294967295,4294967295
9233,2.8640528027899563,1.8739302584084707,0,0,0,0,4294967295,4294967295
9234,1.8064264920540154,4.556493020909369,0,0,0,0,4294967295,4294967295
9235,0.47542995633557439,5.0743710519452181,0.26398047804832458,0.38559219241142273,0.32478633522987366,7,17303,17000
9236,1.7307997620664537,2.9392785799508423,0,0,0,0,4294967295,4294967295
9237,0.48024257877841592,1.7154470207854871,0,0,0,0,4294967295,4294967295
9238,3.6524584251455963,3.0693422902892982,0,0,0,0,4294967295,4294967295
9239,0.21004645014181733,2.0735875901606011,0,0,0,0,4294967295,4294967295
9240,2.1941201337613165,0.70567530963773206,0.6119658350944519,0.72332113981246948,0.66764348745346069,7,72258,72637
9241,0.25615687342360616,1.9562929222411582,0,0,0,0,4294967295,4294967295
9242,2.28715900471434,5.5306015059234639,0.74578756093978882,0.62759464979171753,0.68669110536575317,7,75711,75328
9243,3.7094512158073485,2.0118801885310642,0,0,0,0,4294967295,4294967295
9244,3.9848144087009132,2.2912198226852123,0,0,0,0,4294967295,4294967295
9245,0.63877330766990781,1.6846557975445888,0,0,0,0,4294967295,4294967295
9246,0.72715480858460069,3.4930584098007182,0,0,0,0,4294967295,4294967295
9247,3.5282887830398977,5.7159473119888178,0.023687424138188362,0.85103785991668701,0.43736264109611511,7,116175,115760
9248,2.439278079662472,0.39129079995242239,0.56019538640975952,0.87032967805862427,0.71526253223419189,7,79910,80345
9249,3.8615841525606811,3.5166986144415597,0,0,0,0,4294967295,4294967295
9250,2.8050005962140858,4.8100356702984124,0,0,0,0,4294967295,4294967295
9251,1.1408160957507789,0.45450271627389244,0.35848596692085266,0.54505497217178345,0.45177048444747925,7,37420,37843
9252,1.1558822174556553,0.94769169623737914,0.49474969506263733,0.42783883213996887,0.4612942636013031,7,39000,39335
9253,1.7351235537789762,4.1712518004890731,0,0,0,0,4294967295,4294967295
9254,2.8031551339663565,4.8520058815204594,0,0,0,0,4294967295,4294967295
9255,3.1482476876117289,6.0022633245085562,0.040293041616678238,0.67570209503173828,0.35799756646156311,7,103401,102934
9256,3.5618352168239653,3.622219398742919,0,0,0,0,4294967295,4294967295
9257,0.65680277300998569,1.2463200793539164,0,0,0,0,4294967295,4294967295
9258,0.36891649151220918,0.29001390442606495,0.12258852273225784,0.46349206566810608,0.29304030537605286,7,11805,12258
9259,0.21864991774782538,3.9197516027134807,0,0,0,0,4294967295,4294967295
9260,0.016761705745011568,3.9340925111098786,0,0,0,0,4294967295,4294967295
9261,0.81780188763514161,1.2733884949992209,0,0,0,0,4294967295,4294967295
9262,1.5094771268777549,5.9088802354594954,0.69352871179580688,0.35604396462440491,0.52478635311126709,7,49633,49182
9263,0.20471839187666774,1.5406957098748093,0,0,0,0,4294967295,4294967295
9264,0.82916899165138602,3.3097087671578684,0,0,0,0,4294967295,4294967295
9265,0.17102158116176724,4.4284158553070458,0,0,0,0,4294967295,4294967295
9266,2.3801335650496185,5.2415121152528217,0.67203909158706665,0.74578756093978882,0.70891332626342773,7,79269,78938
9267,2.5120741189457476,5.5214026229130626,0.79169720411300659,0.67692309617996216,0.73431015014648438,7,83390,83009
9268,2.4379567145369947,3.9762204790288402,0,0,0,0,4294967295,4294967295
9269,3.3917694478295743,2.7071070585607759,0,0,0,0,4294967295,4294967295
9270,0.44657010352239013,2.7014859947980505,0,0,0,0,4294967295,4294967295
9271,3.6574618588201702,5.507870327855799,0.021489622071385384,0.91037851572036743,0.46593406796455383,7,120765,120386
9272,3.5413395171053708,0.45693479124814868,0.84737485647201538,0.033699635416269302,0.44053724408149719,7,116268,116691
9273,0.45818112371489406,1.087259044680509,0.37557998299598694,0.26764348149299622,0.32161173224449158,7,16484,16795
9274,3.4273338266648352,1.4678671947662569,0,0,0,0,4294967295,4294967295
9275,3.3476682812906802,0.93714855243312056,0.9374847412109375,0.8739926815032959,0.9057387113571167,7,110679,111016
9276,2.1686359806917608,4.7593175103234708,0,0,0,0,4294967295,4294967295
9277,3.1902968757785857,1.6330383774375681,0,0,0,0,4294967295,4294967295
9278,3.9121484779752791,0.53126277544417877,0,0,0,0,4294967295,4294967295
9279,1.0880504944361746,0.35977858923950201,0.28205129504203796,0.60244202613830566,0.44224667549133301,7,35875,36316
9280,2.2338123167864978,4.2970485035581207,0,0,0,0,4294967295,4294967295
9281,2.5871972036547959,3.2405371537225203,0,0,0,0,4294967295,4294967295
9282,3.7802242669276893,0.9308145296927921,0.024420024827122688,0.96459096670150757,0.49450549483299255,7,125014,125353
9283,2.643444228451699,4.7421488822211977,0,0,0,0,4294967295,4294967295
9284,3.1515678460709751,6.1039905457185002,0.055677656084299088,0.66031748056411743,0.35799756646156311,7,103410,102925
9285,2.6097542871721089,4.3515469901416957,0,0,0,0,4294967295,4294967295
9286,0.032655382063239813,0.74928316109692594,0,0,0,0,4294967295,4294967295
9287,1.2334866137243807,1.6188453437264589,0,0,0,0,4294967295,4294967295
9288,2.94716638000682,5.3573789634235549,0.85494506359100342,0.79145300388336182,0.82319903373718262,7,97711,97360
9289,2.7956943023018539,3.5888735109185586,0,0,0,0,4294967295,4294967295
9290,1.008232134860009,1.3727828592648808,0,0,0,0,4294967295,4294967295
9291,1.8250204068608582,3.8171098426550372,0,0,0,0,4294967295,4294967295
9292,0.18484778376296163,1.5688642662482482,0,0,0,0,4294967295,4294967295
9293,3.1271786675788462,2.141099480610396,0,0,0,0,4294967295,4294967295
9294,3.93577502341941,2.213560297111397,0,0,0,0,4294967295,4294967295
9295,1.4906637943349779,2.6709897353407208,0,0,0,0,4294967295,4294967295
9296,2.6254217862151563,3.2068961602115373,0,0,0,0,4294967295,4294967295
9297,3.6224884144030511,4.9564612957305929,0,0,0,0,4294967295,4294967295
9298,2.3749774605967104,4.4925825260950143,0,0,0,0,4294967295,4294967295
9299,3.3990439451299608,4.4895414353985235,0,0,0,0,4294967295,4294967295
9300,3.9400191721506417,6.1824924151336038,0,0,0,0,4294967295,4294967295
9301,2.6719946316443384,1.0059458300015913,0.81123322248458862,0.72722834348678589,0.76923078298568726,7,88669,88994
9302,0.45661317696794868,2.5017377500018845,0,0,0,0,4294967295,4294967295
9303,2.3952859663404524,2.7591356039985313,0,0,0,0,4294967295,4294967295
9304,1.7422445598058403,5.9682197593488482,0.74969476461410522,0.39511600136756897,0.57240539789199829,7,57318,56857
9305,3.3508520708419383,3.3527003190257103,0,0,0,0,4294967295,4294967295
