lane,word,q
484,536875040,1
485,33554432,1
486,0,0
487,0,0
488,0,0
489,2148548620,1
490,67108868,0
491,8192,1
492,0,1
493,0,1
494,8524864,0
495,8421385,0
496,1078984704,0
497,0,1
498,286003264,0
499,0,1
500,268439616,1
501,1074413600,1
502,1074004512,0
503,2218868768,0
504,1207960120,0
505,2147615232,1
506,1209532416,0
507,2147518489,1
508,65536,1
509,8458240,1
510,0,0
511,0,0
512,555876357,0
513,41943042,1
514,218104385,0
515,2147827712,1
516,49152,1
517,1152,1
518,1075841056,0
519,101712128,0
520,0,0
521,134217728,1
522,0,0
523,0,1
524,1073745920,1
525,1613365280,1
526,0,0
527,0,0
528,184549385,0
529,0,1
530,0,0
531,562381056,1
532,33042,1
533,0,1
534,0,0
535,2147750337,0
536,536608,0
537,570490880,1
538,0,0
539,1048584,1
540,3255043585,1
541,0,1
542,0,0
543,536870928,0
544,2785153024,0
545,269484110,1
546,2449473602,0
547,2249228290,1
548,4522496,1
549,37884034,1
550,0,0
551,132112,0
552,404227072,0
553,10785,1
554,85005452,0
555,1612792580,1
556,587302016,1
557,268452116,1
558,813695115,0
559,134479904,0
560,1610631170,0
561,0,1
562,2147484160,0
563,8404992,1
564,10249,1
565,794752,1
566,336334849,0
567,0,0
568,0,0
569,2147517456,1
570,0,0
571,277348656,1
572,536879136,1
573,19103750,1
574,268439552,0
575,1343897632,0
576,38274048,0
577,341311489,1
578,536957440,0
579,33558528,1
580,263552,1
581,206901312,1
582,64,0
583,17825792,0
584,2164262913,0
585,0,1
586,0,0
587,0,1
588,0,1
589,1356169489,1
590,35127488,0
591,8650816,0
592,570429440,0
593,134807745,1
594,1208107296,0
595,3146240,1
596,553648896,1
597,16793728,1
598,0,0
599,69238800,0
600,1073742346,0
601,5263360,1
602,5242944,0
603,270024996,1
604,530448,1
605,41943040,1
606,1074266145,0
607,66184,0
608,0,0
609,0,1
610,1108430849,0
611,1075839104,1
612,268435472,1
613,0,1
614,134154,0
615,0,0
616,1078460416,0
617,2281701632,1
618,88113161,0
619,8651905,1
620,205537281,1
621,2147483648,1
622,268501000,0
623,3254953985,0
624,9707537,0
625,67584,1
626,136314900,0
627,4194308,1
628,8389635,1
629,409639,1
630,0,0
631,69312640,0
632,16384,0
633,0,1
634,1112080384,0
635,17047552,1
636,1161,1
637,545783808,1
638,210763777,0
639,0,0
640,0,0
641,2684485666,1
642,1572882,0
643,2148012032,1
644,64,1
645,2284175890,1
646,33554432,0
647,813695874,0
648,306185536,0
649,0,1
650,134218248,0
651,1611137328,1
652,526624,1
653,536936596,1
654,134283424,0
655,0,0
656,0,0
657,0,1
658,805453824,0
659,2203648,1
660,0,1
661,1073775104,1
662,536936449,0
663,128,0
664,268435472,0
665,0,1
666,262210,0
667,323026944,1
668,0,1
669,2181105024,1
670,8388921,0
671,2163136,0
672,0,0
673,0,1
674,1114112,0
675,67110400,1
676,855835905,1
677,1107990560,1
678,169886720,0
679,285212688,0
680,16908418,0
681,0,1
682,0,0
683,10494208,1
684,135283203,1
685,85983496,1
686,807539714,0
687,67278976,0
688,0,0
689,0,1
690,2182193281,0
691,2147483664,1
692,0,1
693,2533359744,1
694,6,0
695,2214593041,0
696,67143936,0
697,268435456,1
698,0,0
699,132,1
700,1376011264,1
701,8405248,1
702,32768,0
703,1073749504,0
704,67108873,0
705,0,1
706,8786945,0
707,1073744128,1
708,16794112,1
709,2818576516,1
710,0,0
711,6292480,0
712,4325777,0
713,135332101,1
714,16781584,0
715,540016640,1
716,268440128,1
717,570425360,1
718,1074790432,0
719,140288,0
720,134284288,0
721,0,1
722,67240960,0
723,562561026,1
724,0,1
725,41955328,1
726,33,0
