            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460683.739583333, A.D. 2025-Jan-08 05:45:00.0000, -2.792147459843377E+04, -1.365104386317241E+04,  3.020848315168864E+04, -7.430719165531038E-01, -2.576581079629932E+00,  2.504030365033779E+00,
2460683.743055556, A.D. 2025-Jan-08 05:50:00.0000, -2.813835583437950E+04, -1.442101772678583E+04,  3.095312008846544E+04, -7.031641200198691E-01, -2.556601873845280E+00,  2.460489330707562E+00,
2460683.746527778, A.D. 2025-Jan-08 05:55:00.0000, -2.834358116964884E+04, -1.518502061886683E+04,  3.168493576863374E+04, -6.653379162711672E-01, -2.536778790088551E+00,  2.418538758665508E+00,
2460683.750000000, A.D. 2025-Jan-08 06:00:00.0000, -2.853775075147080E+04, -1.594310286815418E+04,  3.240439282397818E+04, -6.294339136632615E-01, -2.517134225055305E+00,  2.378083244071567E+00,
2460683.753472222, A.D. 2025-Jan-08 06:05:00.0000, -2.872141933534711E+04, -1.669532077608385E+04,  3.311192640540042E+04, -5.953085508637036E-01, -2.497685756342958E+00,  2.339034864689979E+00,
2460683.756944444, A.D. 2025-Jan-08 06:10:00.0000, -2.889510074171892E+04, -1.744173530277308E+04,  3.380794632226411E+04, -5.628321956317287E-01, -2.478446993077299E+00,  2.301312491009990E+00,
2460683.760416667, A.D. 2025-Jan-08 06:15:00.0000, -2.905927178315764E+04, -1.818241098449725E+04,  3.449283898546725E+04, -5.318875079294761E-01, -2.459428271755258E+00,  2.264841164237951E+00,
2460683.763888889, A.D. 2025-Jan-08 06:20:00.0000, -2.921437573484108E+04, -1.891741504042961E+04,  3.516696917321195E+04, -5.023680263499410E-01, -2.440637228586875E+00,  2.229551537206603E+00,
2460683.767361111, A.D. 2025-Jan-08 06:25:00.0000, -2.936082541016689E+04, -1.964681663591617E+04,  3.583068163803405E+04, -4.741769432909474E-01, -2.422079270584772E+00,  2.195379370866260E+00,
2460683.770833333, A.D. 2025-Jan-08 06:30:00.0000, -2.949900589330228E+04, -2.037068627276355E+04,  3.648430256901335E+04, -4.472260404976286E-01, -2.403757964506969E+00,  2.162265080982932E+00,
2460683.774305556, A.D. 2025-Jan-08 06:35:00.0000, -2.962927697393522E+04, -2.108909528832087E+04,  3.712814092715148E+04, -4.214347613135659E-01, -2.385675359099969E+00,  2.130153330191763E+00,
2460683.777777778, A.D. 2025-Jan-08 06:40:00.0000, -2.975197532131716E+04, -2.180211544094373E+04,  3.776248966290749E+04, -3.967293997592363E-01, -2.367832252621055E+00,  2.098992660560023E+00,
2460683.781250000, A.D. 2025-Jan-08 06:45:00.0000, -2.986741643050405E+04, -2.250981856904046E+04,  3.838762682930897E+04, -3.730423898213741E-01, -2.350228415202818E+00,  2.068735162265702E+00,
2460683.784722222, A.D. 2025-Jan-08 06:50:00.0000, -2.997589636868835E+04, -2.321227631140569E+04,  3.900381660090188E+04, -3.503116808381167E-01, -2.332862774175414E+00,  2.039336174651442E+00,
2460683.788194444, A.D. 2025-Jan-08 06:55:00.0000, -3.007769334558036E+04, -2.390955987861192E+04,  3.961131020760816E+04, -3.284801872029630E-01, -2.315733568679883E+00,  2.010754016198537E+00,
2460683.791666667, A.D. 2025-Jan-08 07:00:00.0000, -3.017306912838594E+04, -2.460173986545793E+04,  4.021034679032690E+04, -3.074953024197756E-01, -2.298838479054997E+00,  1.982949740589369E+00,
2460683.795138889, A.D. 2025-Jan-08 07:05:00.0000, -3.026227031987124E+04, -2.528888610129822E+04,  4.080115418890283E+04, -2.873084687460722E-01, -2.282174734959102E+00,  1.955886915709874E+00,
2460683.798611111, A.D. 2025-Jan-08 07:10:00.0000, -3.034552951451835E+04, -2.597106752830127E+04,  4.138394966541872E+04, -2.678747953955866E-01, -2.265739205706894E+00,  1.929531423298703E+00,
2460683.802083333, A.D. 2025-Jan-08 07:15:00.0000, -3.042306634667081E+04, -2.664835210490503E+04,  4.195894057053306E+04, -2.491527189928945E-01, -2.249528476282258E+00,  1.903851277446085E+00,
2460683.805555556, A.D. 2025-Jan-08 07:20:00.0000, -3.049508844251386E+04, -2.732080673047342E+04,  4.252632495816217E+04, -2.311037009063532E-01, -2.233538910915764E+00,  1.878816459595302E+00,
2460683.809027778, A.D. 2025-Jan-08 07:25:00.0000, -3.056179228622843E+04, -2.798849718760356E+04,  4.308629215308427E+04, -2.136919569636337E-01, -2.217766706240087E+00,  1.854398768417892E+00,
2460683.812500000, A.D. 2025-Jan-08 07:30:00.0000, -3.062336400928134E+04, -2.865148809770714E+04,  4.363902327443557E+04, -1.968842155611972E-01, -2.202207935904917E+00,  1.830571683189106E+00,
2460683.815972222, A.D. 2025-Jan-08 07:35:00.0000, -3.067998011118520E+04, -2.930984289108669E+04,  4.418469172192465E+04, -1.806495007274053E-01, -2.186858587913548E+00,  1.807310239202649E+00,
2460683.819444444, A.D. 2025-Jan-08 07:40:00.0000, -3.073180811840291E+04, -2.996362378560241E+04,  4.472346362494429E+04, -1.649589373029855E-01, -2.171714595824489E+00,  1.784590914099170E+00,
2460683.822916667, A.D. 2025-Jan-08 07:45:00.0000, -3.077900718781066E+04, -3.061289177419603E+04,  4.525549825931837E+04, -1.497855755518463E-01, -2.156771864772084E+00,  1.762391523942787E+00,
2460683.826388889, A.D. 2025-Jan-08 07:50:00.0000, -3.082172866020996E+04, -3.125770661983083E+04,  4.578094843445527E+04, -1.351042330246967E-01, -2.142026293105490E+00,  1.740691128121003E+00,
2460683.829861111, A.D. 2025-Jan-08 07:55:00.0000, -3.086011656875190E+04, -3.189812685654595E+04,  4.629996085334375E+04, -1.208913517672065E-01, -2.127473790318056E+00,  1.719469942236262E+00,
2460683.833333333, A.D. 2025-Jan-08 08:00:00.0000, -3.089430810653246E+04, -3.253420979411280E+04,  4.681267644647100E+04, -1.071248691457630E-01, -2.113110291905209E+00,  1.698709258258994E+00,
2460683.836805556, A.D. 2025-Jan-08 08:05:00.0000, -3.092443405740152E+04, -3.316601152887868E+04,  4.731923068450390E+04, -9.378410073258754E-02, -2.098931771545458E+00,  1.678391371144406E+00,
2460683.840277778, A.D. 2025-Jan-08 08:10:00.0000, -3.095061919321164E+04, -3.379358695632468E+04,  4.781975386857752E+04, -8.084963409479813E-02, -2.084934251052499E+00,  1.658499511440893E+00,
2460683.843750000, A.D. 2025-Jan-08 08:15:00.0000, -3.097298264069573E+04, -3.441698978659380E+04,  4.831437140140853E+04, -6.830323224123813E-02, -2.071113808431502E+00,  1.639017783265288E+00,
2460683.847222222, A.D. 2025-Jan-08 08:20:00.0000, -3.099163822071510E+04, -3.503627256251952E+04,  4.880320404080949E+04, -5.612774569135899E-02, -2.057466584334150E+00,  1.619931107139706E+00,
2460683.850694444, A.D. 2025-Jan-08 08:25:00.0000, -3.100669476230666E+04, -3.565148667913602E+04,  4.928636813653725E+04, -4.430703235710674E-02, -2.043988787145976E+00,  1.601225167297524E+00,
2460683.854166667, A.D. 2025-Jan-08 08:30:00.0000, -3.101825639377083E+04, -3.626268240495334E+04,  4.976397585227706E+04, -3.282588440333999E-02, -2.030676696902733E+00,  1.582886363020305E+00,
2460683.857638889, A.D. 2025-Jan-08 08:35:00.0000, -3.102642281275628E+04, -3.686990890297377E+04,  5.023613537258944E+04, -2.166996140590651E-02, -2.017526668262262E+00,  1.564901763698316E+00,
2460683.861111111, A.D. 2025-Jan-08 08:40:00.0000, -3.103128953718209E+04, -3.747321425451551E+04,  5.070295109847571E+04, -1.082572911427553E-02, -2.004535132618704E+00,  1.547259067192036E+00,
2460683.864583333, A.D. 2025-Jan-08 08:45:00.0000, -3.103294813855182E+04, -3.807264548205045E+04,  5.116452382974639E+04, -2.804033930866248E-04, -1.991698599582050E+00,  1.529946561364799E+00,
2460683.868055556, A.D. 2025-Jan-08 08:50:00.0000, -3.103148645915804E+04, -3.866824857266148E+04,  5.162095093648478E+04,  9.978101228468384E-03, -1.979013657841650E+00,  1.512953088397681E+00,
2460683.871527778, A.D. 2025-Jan-08 08:55:00.0000, -3.102698881449373E+04, -3.926006850194323E+04,  5.207232652040001E+04,  1.996121883813265E-02, -1.966476975538181E+00,  1.496268011672271E+00,
2460683.875000000, A.D. 2025-Jan-08 09:00:00.0000, -3.101953618204550E+04, -3.984814925813262E+04,  5.251874156673590E+04,  2.967977564809170E-02, -1.954085300230254E+00,  1.479881185008342E+00,
2460683.878472222, A.D. 2025-Jan-08 09:05:00.0000, -3.100920637758479E+04, -4.043253386497880E+04,  5.296028408637932E+04,  3.914403000683035E-02, -1.941835458512347E+00,  1.463782924103256E+00,
2460683.881944444, A.D. 2025-Jan-08 09:10:00.0000, -3.099607421989901E+04, -4.101326440641801E+04,  5.339703925118790E+04,  4.836370932482817E-02, -1.929724355333967E+00,  1.447963979922186E+00,
2460683.885416667, A.D. 2025-Jan-08 09:15:00.0000, -3.098021168490209E+04, -4.159038204954778E+04,  5.382908952050855E+04,  5.734804413370113E-02, -1.917748973119907E+00,  1.432415513960839E+00,
2460683.888888889, A.D. 2025-Jan-08 09:20:00.0000, -3.096168804991589E+04, -4.216392706756863E+04,  5.425651476072694E+04,  6.610579957058599E-02, -1.905906370702900E+00,  1.417129075182916E+00,
2460683.892361111, A.D. 2025-Jan-08 09:25:00.0000, -3.094057002886551E+04, -4.273393886263033E+04,  5.467939235832481E+04,  7.464530447786522E-02, -1.894193682082229E+00,  1.402096578508706E+00,
2460683.895833333, A.D. 2025-Jan-08 09:30:00.0000, -3.091692189906285E+04, -4.330045598845893E+04,  5.509779732682616E+04,  8.297447834390308E-02, -1.882608115055367E+00,  1.387310284731412E+00,
2460683.899305556, A.D. 2025-Jan-08 09:35:00.0000, -3.089080562025995E+04, -4.386351617140937E+04,  5.551180240707297E+04,  9.110085625657365E-02, -1.871146949777380E+00,  1.372762781781831E+00,
2460683.902777778, A.D. 2025-Jan-08 09:40:00.0000, -3.086228094640608E+04, -4.442315633296259E+04,  5.592147816345617E+04,  9.903161207943918E-02, -1.859807537202697E+00,  1.358446967158462E+00,
2460683.906250000, A.D. 2025-Jan-08 09:45:00.0000, -3.083140553076568E+04, -4.497941261033802E+04,  5.632689307400836E+04,  1.067735799567232E-01, -1.848587297506961E+00,  1.344356031522862E+00,
2460683.909722222, A.D. 2025-Jan-08 09:50:00.0000, -3.079823502480972E+04, -4.553232037687577E+04,  5.672811361592113E+04,  1.143332742765004E-01, -1.837483718481759E+00,  1.330483443363408E+00,
2460683.913194444, A.D. 2025-Jan-08 09:55:00.0000, -3.076282317131534E+04, -4.608191426221940E+04,  5.712520434681739E+04,  1.217169082527671E-01, -1.826494353872164E+00,  1.316822934590912E+00,
2460683.916666667, A.D. 2025-Jan-08 10:00:00.0000, -3.072522189209696E+04, -4.662822817178242E+04,  5.751822798168094E+04,  1.289304112221942E-01, -1.815616821710895E+00,  1.303368487039626E+00,
2460683.920138889, A.D. 2025-Jan-08 10:05:00.0000, -3.068548137070063E+04, -4.717129530608637E+04,  5.790724546612920E+04,  1.359794447679537E-01, -1.804848802642293E+00,  1.290114319789109E+00,
2460683.923611111, A.D. 2025-Jan-08 10:10:00.0000, -3.064365013051235E+04, -4.771114817845548E+04,  5.829231604518370E+04,  1.428694177422532E-01, -1.794188038277725E+00,  1.277054877288192E+00,
2460683.927083333, A.D. 2025-Jan-08 10:15:00.0000, -3.059977510837717E+04, -4.824781863403664E+04,  5.867349732988710E+04,  1.496055002906329E-01, -1.783632329530838E+00,  1.264184818168717E+00,
2460683.930555556, A.D. 2025-Jan-08 10:20:00.0000, -3.055390172425307E+04, -4.878133786697011E+04,  5.905084535969860E+04,  1.561926369441664E-01, -1.773179534986033E+00,  1.251499004743367E+00,
2460683.934027778, A.D. 2025-Jan-08 10:25:00.0000, -3.050607394704832E+04, -4.931173643731476E+04,  5.942441466200462E+04,  1.626355588599968E-01, -1.762827569287648E+00,  1.238992493120914E+00,
2460683.937500000, A.D. 2025-Jan-08 10:30:00.0000, -3.045633435689063E+04, -4.983904428772521E+04,  5.979425830891800E+04,  1.689387952750753E-01, -1.752574401551918E+00,  1.226660523894959E+00,
2460683.940972222, A.D. 2025-Jan-08 10:35:00.0000, -3.040472420404909E+04, -5.036329075981704E+04,  6.016042797147310E+04,  1.751066842367169E-01, -1.742418053804589E+00,  1.214498513363221E+00,
2460683.944444444, A.D. 2025-Jan-08 10:40:00.0000, -3.035128346485228E+04, -5.088450460900374E+04,  6.052297397052496E+04,  1.811433826218599E-01, -1.732356599464093E+00,  1.202502045284306E+00,
2460683.947916667, A.D. 2025-Jan-08 10:45:00.0000, -3.029605089451691E+04, -5.140271402063193E+04,  6.088194532646298E+04,  1.870528755611796E-01, -1.722388161828329E+00,  1.190666863057695E+00,
2460683.951388889, A.D. 2025-Jan-08 10:50:00.0000, -3.023906407736958E+04, -5.191794662436462E+04,  6.123738980573732E+04,  1.928389852652032E-01, -1.712510912620577E+00,  1.178988862371642E+00,
2460683.954861111, A.D. 2025-Jan-08 10:55:00.0000, -3.018035947447966E+04, -5.243022950836529E+04,  6.158935396540361E+04,  1.985053793105056E-01, -1.702723070566073E+00,  1.167464084256086E+00,
2460683.958333333, A.D. 2025-Jan-08 11:00:00.0000, -3.011997246885989E+04, -5.293958923328314E+04,  6.193788319579630E+04,  2.040555784341846E-01, -1.693022899999800E+00,  1.156088708506858E+00,
2460683.961805556, A.D. 2025-Jan-08 11:05:00.0000, -3.005793740837702E+04, -5.344605184598231E+04,  6.228302176138788E+04,  2.094929638524207E-01, -1.683408709513428E+00,  1.144859047476141E+00,
2460683.965277778, A.D. 2025-Jan-08 11:10:00.0000, -2.999428764666390E+04, -5.394964289184242E+04,  6.262481283913867E+04,  2.148207841302841E-01, -1.673878850653775E+00,  1.133771540219713E+00,
2460683.968750000, A.D. 2025-Jan-08 11:15:00.0000, -2.992905558181893E+04, -5.445038742836288E+04,  6.296329855628509E+04,  2.200421616711153E-01, -1.664431716624678E+00,  1.122822746915293E+00,
2460683.972222222, A.D. 2025-Jan-08 11:20:00.0000, -2.986227269337395E+04, -5.494831003712404E+04,  6.329852002564249E+04,  2.251600988137283E-01, -1.655065741050950E+00,  1.112009343605911E+00,
2460683.975694444, A.D. 2025-Jan-08 11:25:00.0000, -2.979396957745839E+04, -5.544343483560748E+04,  6.363051737952545E+04,  2.301774835796737E-01, -1.645779396774027E+00,  1.101328117214619E+00,
2460683.979166667, A.D. 2025-Jan-08 11:30:00.0000, -2.972417598026183E+04, -5.593578548887537E+04,  6.395932980235781E+04,  2.350970951023766E-01, -1.636571194679267E+00,  1.090775960808336E+00,
2460683.982638889, A.D. 2025-Jan-08 11:35:00.0000, -2.965292082988990E+04, -5.642538522105334E+04,  6.428499556199690E+04,  2.399216087371675E-01, -1.627439682555262E+00,  1.080349869111775E+00,
2460683.986111111, A.D. 2025-Jan-08 11:40:00.0000, -2.958023226687927E+04, -5.691225682548347E+04,  6.460755203908867E+04,  2.446536008781970E-01, -1.618383444007330E+00,  1.070046934269987E+00,
2460683.989583333, A.D. 2025-Jan-08 11:45:00.0000, -2.950613767306476E+04, -5.739642267618879E+04,  6.492703575626650E+04,  2.492955535278273E-01, -1.609401097374647E+00,  1.059864341788509E+00,
2460683.993055556, A.D. 2025-Jan-08 11:50:00.0000, -2.943066369929455E+04, -5.787790473780124E+04,  6.524348240535562E+04,  2.538498586009101E-01, -1.600491294704041E+00,  1.049799366704630E+00,
2460683.996527778, A.D. 2025-Jan-08 11:55:00.0000, -2.935383629185830E+04, -5.835672457539784E+04,  6.555692687359806E+04,  2.583188219972150E-01, -1.591652720751671E+00,  1.039849369943330E+00,
2460684.000000000, A.D. 2025-Jan-08 12:00:00.0000, -2.927568071768910E+04, -5.883290336429438E+04,  6.586740326897841E+04,  2.627046674602015E-01, -1.582884092015238E+00,  1.030011794848096E+00,
2460684.003472222, A.D. 2025-Jan-08 12:05:00.0000, -2.919622158846719E+04, -5.930646189936648E+04,  6.617494494441137E+04,  2.670095402246057E-01, -1.574184155794156E+00,  1.020284163882220E+00,
2460684.006944444, A.D. 2025-Jan-08 12:10:00.0000, -2.911548288360611E+04, -5.977742060441358E+04,  6.647958452117186E+04,  2.712355104647671E-01, -1.565551689270022E+00,  1.010664075486448E+00,
2460684.010416667, A.D. 2025-Jan-08 12:15:00.0000, -2.903348797240172E+04, -6.024579954026403E+04,  6.678135391076776E+04,  2.753845765630253E-01, -1.556985498645598E+00,  1.001149201108629E+00,
2460684.013888889, A.D. 2025-Jan-08 12:20:00.0000, -2.895025963495283E+04, -6.071161841420061E+04,  6.708028433695815E+04,  2.794586682194197E-01, -1.548484418278398E+00,  9.917372823415419E-01,
2460684.017361111, A.D. 2025-Jan-08 12:25:00.0000, -2.886582008237733E+04, -6.117489658795818E+04,  6.737640635617785E+04,  2.834596493895681E-01, -1.540047309862717E+00,  9.824261282190356E-01,
2460684.020833333, A.D. 2025-Jan-08 12:30:00.0000, -2.878019097613320E+04, -6.163565308568944E+04,  6.766974987730471E+04,  2.873893210750980E-01, -1.531673061635599E+00,  9.732136126349376E-01,
2460684.024305556, A.D. 2025-Jan-08 12:35:00.0000, -2.869339344648926E+04, -6.209390660189572E+04,  6.796034418079963E+04,  2.912494239787418E-01, -1.523360587604269E+00,  9.640976718739849E-01,
2460684.027777778, A.D. 2025-Jan-08 12:40:00.0000, -2.860544811018989E+04, -6.254967550927065E+04,  6.824821793720995E+04,  2.950416410183570E-01, -1.515108826798548E+00,  9.550763022615347E-01,
2460684.031250000, A.D. 2025-Jan-08 12:45:00.0000, -2.851637508756658E+04, -6.300297786539765E+04,  6.853339922440195E+04,  2.987675997093951E-01, -1.506916742561488E+00,  9.461475579357101E-01,
2460684.034722222, A.D. 2025-Jan-08 12:50:00.0000, -2.842619401865437E+04, -6.345383142075814E+04,  6.881591554509712E+04,  3.024288744454569E-01, -1.498783321835921E+00,  9.373095486882599E-01,
2460684.038194444, A.D. 2025-Jan-08 12:55:00.0000, -2.833492407886294E+04, -6.390225362539601E+04,  6.909579384306142E+04,  3.060269886559043E-01, -1.490707574494802E+00,  9.285604379260419E-01,
2460684.041666667, A.D. 2025-Jan-08 13:00:00.0000, -2.824258399397685E+04, -6.434826163558626E+04,  6.937306051882419E+04,  3.095634168604503E-01, -1.482688532689540E+00,  9.198984407190259E-01,
2460684.045138889, A.D. 2025-Jan-08 13:05:00.0000, -2.814919205451715E+04, -6.479187232050501E+04,  6.964774144494660E+04,  3.130395866264420E-01, -1.474725250216318E+00,  9.113218219307608E-01,
2460684.048611111, A.D. 2025-Jan-08 13:10:00.0000, -2.805476612949764E+04, -6.523310226884767E+04,  6.991986198082299E+04,  3.164568804361843E-01, -1.466816801897977E+00,  9.028288944246233E-01,
2460684.052083333, A.D. 2025-Jan-08 13:15:00.0000, -2.795932367982850E+04, -6.567196779436992E+04,  7.018944698640546E+04,  3.198166374553951E-01, -1.458962283007166E+00,  8.944180173713336E-01,
2460684.055555556, A.D. 2025-Jan-08 13:20:00.0000, -2.786288177088485E+04, -6.610848494273027E+04,  7.045652083633840E+04,  3.231201552263520E-01, -1.451160808681678E+00,  8.860875946037717E-01,
2460684.059027778, A.D. 2025-Jan-08 13:25:00.0000, -2.776545708481535E+04, -6.654266949706258E+04,  7.072110743293384E+04,  3.263686912790233E-01, -1.443411513373012E+00,  8.778360730553301E-01,
2460684.062500000, A.D. 2025-Jan-08 13:30:00.0000, -2.766706593233794E+04, -6.697453698357590E+04,  7.098323021880545E+04,  3.295634646672555E-01, -1.435713550312521E+00,  8.696619412645737E-01,
2460684.065972222, A.D. 2025-Jan-08 13:35:00.0000, -2.756772426403627E+04, -6.740410267722493E+04,  7.124291218920397E+04,  3.327056574356251E-01, -1.428066090990670E+00,  8.615637279391015E-01,
2460684.069444444, A.D. 2025-Jan-08 13:40:00.0000, -2.746744768126342E+04, -6.783138160705744E+04,  7.150017590382732E+04,  3.357964160189214E-01, -1.420468324655832E+00,  8.535400005817991E-01,
2460684.072916667, A.D. 2025-Jan-08 13:45:00.0000, -2.736625144656592E+04, -6.825638856170479E+04,  7.175504349840157E+04,  3.388368525797724E-01, -1.412919457823031E+00,  8.455893641687141E-01,
2460684.076388889, A.D. 2025-Jan-08 13:50:00.0000, -2.726415049392992E+04, -6.867913809383473E+04,  7.200753669533934E+04,  3.418280462862079E-01, -1.405418713818145E+00,  8.377104598963798E-01,
2460684.079861111, A.D. 2025-Jan-08 13:55:00.0000, -2.716115943831244E+04, -6.909964452588916E+04,  7.225767681487981E+04,  3.447710445265335E-01, -1.397965332301070E+00,  8.299019639573220E-01,
2460684.083333333, A.D. 2025-Jan-08 14:00:00.0000, -2.705729258506928E+04, -6.951792195462600E+04,  7.250548478523773E+04,  3.476668640755186E-01, -1.390558568832789E+00,  8.221625863836926E-01,
2460684.086805556, A.D. 2025-Jan-08 14:05:00.0000, -2.695256393899562E+04, -6.993398425572066E+04,  7.275098115252385E+04,  3.505164922087396E-01, -1.383197694450864E+00,  8.144910699340209E-01,
2460684.090277778, A.D. 2025-Jan-08 14:10:00.0000, -2.684698721299717E+04, -7.034784508842292E+04,  7.299418609044775E+04,  3.533208877673245E-01, -1.375881995252915E+00,  8.068861890210947E-01,
2460684.093750000, A.D. 2025-Jan-08 14:15:00.0000, -2.674057583641309E+04, -7.075951790021732E+04,  7.323511940977661E+04,  3.560809821788615E-01, -1.368610771992361E+00,  7.993467486802867E-01,
2460684.097222222, A.D. 2025-Jan-08 14:20:00.0000, -2.663334296325774E+04, -7.116901593052858E+04,  7.347380056700384E+04,  3.587976804289484E-01, -1.361383339701268E+00,  7.918715835934824E-01,
2460684.100694444, A.D. 2025-Jan-08 14:25:00.0000, -2.652530147981895E+04, -7.157635221568910E+04,  7.371024867353184E+04,  3.614718619999718E-01, -1.354199027300627E+00,  7.844595571265751E-01,
2460684.104166667, A.D. 2025-Jan-08 14:30:00.0000, -2.641646401224738E+04, -7.198153959276743E+04,  7.394448250397398E+04,  3.641043817678895E-01, -1.347057177243259E+00,  7.771095604217212E-01,
2460684.107638889, A.D. 2025-Jan-08 14:35:00.0000, -2.630684293383566E+04, -7.238459070347298E+04,  7.417652050429610E+04,  3.666960708526088E-01, -1.339957145157730E+00,  7.698205115229902E-01,
2460684.111111111, A.D. 2025-Jan-08 14:40:00.0000, -2.619645037200282E+04, -7.278551799813128E+04,  7.440638079980353E+04,  3.692477374398166E-01, -1.332898299505741E+00,  7.625913545327742E-01,
2460684.114583333, A.D. 2025-Jan-08 14:45:00.0000, -2.608529821499973E+04, -7.318433373968028E+04,  7.463408120294780E+04,  3.717601675707677E-01, -1.325880021247714E+00,  7.554210587968497E-01,
2460684.118055556, A.D. 2025-Jan-08 14:50:00.0000, -2.597339811861077E+04, -7.358105000675857E+04,  7.485963922043276E+04,  3.742341258921983E-01, -1.318901703531181E+00,  7.483086181353819E-01,
2460684.121527778, A.D. 2025-Jan-08 14:55:00.0000, -2.586076151226140E+04, -7.397567869803178E+04,  7.508307206085199E+04,  3.766703563845344E-01, -1.311962751365549E+00,  7.412530500787157E-01,
2460684.125000000, A.D. 2025-Jan-08 15:00:00.0000, -2.574739960519020E+04, -7.436823153543120E+04,  7.530439664153664E+04,  3.790695830545012E-01, -1.305062581324767E+00,  7.342533951495744E-01,
2460684.128472222, A.D. 2025-Jan-08 15:05:00.0000, -2.563332339236788E+04, -7.475872006748056E+04,  7.552362959529195E+04,  3.814325106010799E-01, -1.298200621254986E+00,  7.273087161681807E-01,
2460684.131944444, A.D. 2025-Jan-08 15:10:00.0000, -2.551854366017329E+04, -7.514715567270682E+04,  7.574078727702665E+04,  3.837598250560341E-01, -1.291376309988675E+00,  7.204180975801521E-01,
2460684.135416667, A.D. 2025-Jan-08 15:15:00.0000, -2.540307099184271E+04, -7.553354956308419E+04,  7.595588577024774E+04,  3.860521944017389E-01, -1.284589097063984E+00,  7.135806448045043E-01,
2460684.138888889, A.D. 2025-Jan-08 15:20:00.0000, -2.528691577297519E+04, -7.591791278661261E+04,  7.616894089293030E+04,  3.883102691527736E-01, -1.277838442470488E+00,  7.067954836274978E-01,
2460684.142361111, A.D. 2025-Jan-08 15:25:00.0000, -2.517008819647775E+04, -7.630025623110833E+04,  7.637996820392212E+04,  3.905346829287445E-01, -1.271123816375145E+00,  7.000617595874798E-01,
2460684.145833333, A.D. 2025-Jan-08 15:30:00.0000, -2.505259826763146E+04, -7.668059062695352E+04,  7.658898300863453E+04,  3.927260529978703E-01, -1.264444698874433E+00,  6.933786374005516E-01,
2460684.149305556, A.D. 2025-Jan-08 15:35:00.0000, -2.493445580894782E+04, -7.705892654993954E+04,  7.679600036465698E+04,  3.948849807994282E-01, -1.257800579751719E+00,  6.867453004050447E-01,
2460684.152777778, A.D. 2025-Jan-08 15:40:00.0000, -2.481567046481109E+04, -7.743527442423707E+04,  7.700103508731766E+04,  3.970120524479350E-01, -1.251190958237719E+00,  6.801609500214426E-01,
2460684.156250000, A.D. 2025-Jan-08 15:45:00.0000, -2.469625170601758E+04, -7.780964452514780E+04,  7.720410175500407E+04,  3.991078392171719E-01, -1.244615342780650E+00,  6.736248052338946E-01,
2460684.159722222, A.D. 2025-Jan-08 15:50:00.0000, -2.457620883409028E+04, -7.818204698204360E+04,  7.740521471446785E+04,  4.011728980074639E-01, -1.238073250818380E+00,  6.671361020851260E-01,
2460684.163194444, A.D. 2025-Jan-08 15:55:00.0000, -2.445555098571021E+04, -7.855249178045476E+04,  7.760438808555983E+04,  4.032077717905083E-01, -1.231564208571176E+00,  6.606940932029383E-01,
2460684.166666667, A.D. 2025-Jan-08 16:00:00.0000, -2.433428713661171E+04, -7.892098876534292E+04,  7.780163576649509E+04,  4.052129900482623E-01, -1.225087750818198E+00,  6.542980473185799E-01,
2460684.170138889, A.D. 2025-Jan-08 16:05:00.0000, -2.421242610565076E+04, -7.928754764338142E+04,  7.799697143847881E+04,  4.071890691808336E-01, -1.218643420697000E+00,  6.479472488245523E-01,
2460684.173611111, A.D. 2025-Jan-08 16:10:00.0000, -2.408997655869840E+04, -7.965217798534132E+04,  7.819040857028913E+04,  4.091365129084003E-01, -1.212230769505920E+00,  6.416409973389353E-01,
2460684.177083333, A.D. 2025-Jan-08 16:15:00.0000, -2.396694701236537E+04, -8.001488922857768E+04,  7.838196042281800E+04,  4.110558126576532E-01, -1.205849356509024E+00,  6.353786072825609E-01,
2460684.180555556, A.D. 2025-Jan-08 16:20:00.0000, -2.384334583757241E+04, -8.037569067956830E+04,  7.857164005354316E+04,  4.129474479330675E-01, -1.199498748744953E+00,  6.291594074699071E-01,
2460684.184027778, A.D. 2025-Jan-08 16:25:00.0000, -2.371918126326432E+04, -8.073459151566414E+04,  7.875946032049686E+04,  4.148118866719779E-01, -1.193178520853582E+00,  6.229827407250830E-01,
2460684.187500000, A.D. 2025-Jan-08 16:30:00.0000, -2.359446137960413E+04, -8.109160078799208E+04,  7.894543388675114E+04,  4.166495855927706E-01, -1.186888254886877E+00,  6.168479634907394E-01,
2460684.190972222, A.D. 2025-Jan-08 16:35:00.0000, -2.346919414137426E+04, -8.144672742340379E+04,  7.912957322431789E+04,  4.184609905261678E-01, -1.180627540140617E+00,  6.107544454645929E-01,
2460684.194444444, A.D. 2025-Jan-08 16:40:00.0000, -2.334338737122494E+04, -8.179998022653535E+04,  7.931189061802522E+04,  4.202465367355034E-01, -1.174395972987703E+00,  6.047015692452505E-01,
2460684.197916667, A.D. 2025-Jan-08 16:45:00.0000, -2.321704876277593E+04, -8.215136788197045E+04,  7.949239816937050E+04,  4.220066492267111E-01, -1.168193156713739E+00,  5.986887299869212E-01,
