trajectory_id,channel,ux,uy,uz,k_off,k_on,force_off,force_on,angle_center,angle_tolerance,error_limit,fringe_width,support_kind,cx,cy,cz,support_extent,support_ax,support_ay,support_az,support_angle
1187,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1187,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1188,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1188,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1188,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1189,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1189,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1189,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1190,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1190,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1190,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1191,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1191,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1191,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1192,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1192,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1192,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1193,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1193,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1193,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1194,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1194,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1194,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1195,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1195,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1195,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1196,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1196,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1196,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1197,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1197,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1197,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1198,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1198,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1198,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1199,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1199,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1199,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1200,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1200,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1200,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1201,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1201,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1201,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1202,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1202,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1202,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1203,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1203,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1203,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1204,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1204,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1204,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1205,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1205,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1205,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1206,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1206,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1206,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1207,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1207,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1207,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1208,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1208,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1208,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1209,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1209,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1209,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1210,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1210,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1210,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1211,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1211,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1211,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1212,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1212,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1212,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1213,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1213,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1213,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1214,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1214,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1214,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1215,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1215,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1215,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1216,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1216,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1216,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1217,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1217,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1217,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1218,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1218,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1218,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1219,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1219,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1219,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1220,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1220,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1220,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1221,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1221,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1221,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1222,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1222,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1222,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1223,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1223,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1223,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1224,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1224,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1224,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1225,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1225,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1225,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1226,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1226,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1226,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1227,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1227,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1227,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1228,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1228,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1228,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1229,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1229,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1229,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1230,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1230,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1230,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1231,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1231,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1231,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1232,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1232,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1232,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1233,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1233,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1233,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1234,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1234,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1234,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1235,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1235,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1235,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1236,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1236,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1236,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1237,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1237,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1237,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1238,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1238,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1238,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1239,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1239,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1239,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1240,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1240,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1240,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1241,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1241,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1241,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1242,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1242,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1242,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1243,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1243,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1243,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1244,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1244,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1244,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1245,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1245,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1245,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1246,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1246,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1246,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1247,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1247,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1247,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1248,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1248,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1248,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1249,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1249,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1249,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1250,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1250,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1250,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1251,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1251,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1251,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1252,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
