            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460669.687500000, A.D. 2024-Dec-25 04:30:00.0000, -3.568972106958168E+05, -1.668621016304440E+05, -8.943179087832445E+04,  4.649816769728128E-01, -7.463552412807661E-01, -4.061711104487514E-01,
2460669.690972222, A.D. 2024-Dec-25 04:35:00.0000, -3.567576171977624E+05, -1.670859627762639E+05, -8.955361777653219E+04,  4.656416036159586E-01, -7.460523284920190E-01, -4.060081732312111E-01,
2460669.694444444, A.D. 2024-Dec-25 04:40:00.0000, -3.566178257575270E+05, -1.673097329861289E+05, -8.967539575964317E+04,  4.663012914619442E-01, -7.457490016000087E-01, -4.058450098135826E-01,
2460669.697916667, A.D. 2024-Dec-25 04:45:00.0000, -3.564778364467959E+05, -1.675334121358245E+05, -8.979712475980623E+04,  4.669607402014374E-01, -7.454452607142630E-01, -4.056816202549744E-01,
2460669.701388889, A.D. 2024-Dec-25 04:50:00.0000, -3.563376493373477E+05, -1.677570001011691E+05, -8.991880470918797E+04,  4.676199495251009E-01, -7.451411059444294E-01, -4.055180046145609E-01,
2460669.704861111, A.D. 2024-Dec-25 04:55:00.0000, -3.561972645010534E+05, -1.679804967580138E+05, -9.004043553997272E+04,  4.682789191235934E-01, -7.448365374002742E-01, -4.053541629515822E-01,
2460669.708333333, A.D. 2024-Dec-25 05:00:00.0000, -3.560566820098770E+05, -1.682039019822428E+05, -9.016201718436259E+04,  4.689376486875679E-01, -7.445315551916827E-01, -4.051900953253437E-01,
2460669.711805556, A.D. 2024-Dec-25 05:05:00.0000, -3.559159019358752E+05, -1.684272156497733E+05, -9.028354957457754E+04,  4.695961379076733E-01, -7.442261594286600E-01, -4.050258017952165E-01,
2460669.715277778, A.D. 2024-Dec-25 05:10:00.0000, -3.557749243511977E+05, -1.686504376365556E+05, -9.040503264285528E+04,  4.702543864745535E-01, -7.439203502213305E-01, -4.048612824206377E-01,
2460669.718750000, A.D. 2024-Dec-25 05:15:00.0000, -3.556337493280867E+05, -1.688735678185727E+05, -9.052646632145141E+04,  4.709123940788471E-01, -7.436141276799386E-01, -4.046965372611103E-01,
2460669.722222222, A.D. 2024-Dec-25 05:20:00.0000, -3.554923769388776E+05, -1.690966060718411E+05, -9.064785054263941E+04,  4.715701604111880E-01, -7.433074919148485E-01, -4.045315663762028E-01,
2460669.725694444, A.D. 2024-Dec-25 05:25:00.0000, -3.553508072559982E+05, -1.693195522724103E+05, -9.076918523871058E+04,  4.722276851622052E-01, -7.430004430365442E-01, -4.043663698255502E-01,
2460669.729166667, A.D. 2024-Dec-25 05:30:00.0000, -3.552090403519693E+05, -1.695424062963628E+05, -9.089047034197413E+04,  4.728849680225227E-01, -7.426929811556295E-01, -4.042009476688535E-01,
2460669.732638889, A.D. 2024-Dec-25 05:35:00.0000, -3.550670762994047E+05, -1.697651680198145E+05, -9.101170578475724E+04,  4.735420086827591E-01, -7.423851063828297E-01, -4.040352999658799E-01,
2460669.736111111, A.D. 2024-Dec-25 05:40:00.0000, -3.549249151710107E+05, -1.699878373189144E+05, -9.113289149940501E+04,  4.741988068335283E-01, -7.420768188289891E-01, -4.038694267764625E-01,
2460669.739583333, A.D. 2024-Dec-25 05:45:00.0000, -3.547825570395864E+05, -1.702104140698449E+05, -9.125402741828049E+04,  4.748553621654384E-01, -7.417681186050737E-01, -4.037033281605013E-01,
2460669.743055556, A.D. 2024-Dec-25 05:50:00.0000, -3.546400019780241E+05, -1.704328981488216E+05, -9.137511347376466E+04,  4.755116743690930E-01, -7.414590058221697E-01, -4.035370041779625E-01,
2460669.746527778, A.D. 2024-Dec-25 05:55:00.0000, -3.544972500593088E+05, -1.706552894320934E+05, -9.149614959825661E+04,  4.761677431350904E-01, -7.411494805914846E-01, -4.033704548888786E-01,
2460669.750000000, A.D. 2024-Dec-25 06:00:00.0000, -3.543543013565178E+05, -1.708775877959428E+05, -9.161713572417335E+04,  4.768235681540228E-01, -7.408395430243462E-01, -4.032036803533490E-01,
2460669.753472222, A.D. 2024-Dec-25 06:05:00.0000, -3.542111559428219E+05, -1.710997931166855E+05, -9.173807178394998E+04,  4.774791491164783E-01, -7.405291932322043E-01, -4.030366806315397E-01,
2460669.756944444, A.D. 2024-Dec-25 06:10:00.0000, -3.540678138914845E+05, -1.713219052706708E+05, -9.185895771003966E+04,  4.781344857130386E-01, -7.402184313266298E-01, -4.028694557836834E-01,
2460669.760416667, A.D. 2024-Dec-25 06:15:00.0000, -3.539242752758617E+05, -1.715439241342813E+05, -9.197979343491362E+04,  4.787895776342804E-01, -7.399072574193148E-01, -4.027020058700796E-01,
2460669.763888889, A.D. 2024-Dec-25 06:20:00.0000, -3.537805401694024E+05, -1.717658495839334E+05, -9.210057889106117E+04,  4.794444245707753E-01, -7.395956716220734E-01, -4.025343309510948E-01,
2460669.767361111, A.D. 2024-Dec-25 06:25:00.0000, -3.536366086456486E+05, -1.719876814960768E+05, -9.222131401098978E+04,  4.800990262130887E-01, -7.392836740468415E-01, -4.023664310871625E-01,
2460669.770833333, A.D. 2024-Dec-25 06:30:00.0000, -3.534924807782350E+05, -1.722094197471949E+05, -9.234199872722503E+04,  4.807533822517812E-01, -7.389712648056765E-01, -4.021983063387831E-01,
2460669.774305556, A.D. 2024-Dec-25 06:35:00.0000, -3.533481566408889E+05, -1.724310642138048E+05, -9.246263297231066E+04,  4.814074923774073E-01, -7.386584440107588E-01, -4.020299567665245E-01,
2460669.777777778, A.D. 2024-Dec-25 06:40:00.0000, -3.532036363074307E+05, -1.726526147724572E+05, -9.258321667880862E+04,  4.820613562805164E-01, -7.383452117743898E-01, -4.018613824310215E-01,
2460669.781250000, A.D. 2024-Dec-25 06:45:00.0000, -3.530589198517738E+05, -1.728740712997365E+05, -9.270374977929903E+04,  4.827149736516519E-01, -7.380315682089945E-01, -4.016925833929764E-01,
2460669.784722222, A.D. 2024-Dec-25 06:50:00.0000, -3.529140073479239E+05, -1.730954336722610E+05, -9.282423220638023E+04,  4.833683441813517E-01, -7.377175134271198E-01, -4.015235597131590E-01,
2460669.788194444, A.D. 2024-Dec-25 06:55:00.0000, -3.527688988699801E+05, -1.733167017666824E+05, -9.294466389266882E+04,  4.840214675601478E-01, -7.374030475414355E-01, -4.013543114524063E-01,
2460669.791666667, A.D. 2024-Dec-25 07:00:00.0000, -3.526235944921339E+05, -1.735378754596867E+05, -9.306504477079966E+04,  4.846743434785670E-01, -7.370881706647341E-01, -4.011848386716232E-01,
2460669.795138889, A.D. 2024-Dec-25 07:05:00.0000, -3.524780942886699E+05, -1.737589546279934E+05, -9.318537477342588E+04,  4.853269716271297E-01, -7.367728829099314E-01, -4.010151414317821E-01,
2460669.798611111, A.D. 2024-Dec-25 07:10:00.0000, -3.523323983339655E+05, -1.739799391483561E+05, -9.330565383321894E+04,  4.859793516963510E-01, -7.364571843900662E-01, -4.008452197939230E-01,
2460669.802083333, A.D. 2024-Dec-25 07:15:00.0000, -3.521865067024910E+05, -1.742008288975623E+05, -9.342588188286856E+04,  4.866314833767399E-01, -7.361410752183006E-01, -4.006750738191540E-01,
2460669.805555556, A.D. 2024-Dec-25 07:20:00.0000, -3.520404194688093E+05, -1.744216237524333E+05, -9.354605885508285E+04,  4.872833663587996E-01, -7.358245555079200E-01, -4.005047035686510E-01,
