lane,word,q
888,0,0
889,0,1
890,0,0
891,2653823138,1
892,0,1
893,0,1
894,20538,0
895,2483294208,0
896,3228592550,0
897,0,1
898,0,0
899,0,1
900,2491605016,1
901,3221225542,1
902,134745108,0
903,3096462340,0
904,2759862277,0
905,0,1
906,0,0
907,837815682,1
908,0,1
909,0,1
910,0,0
911,0,0
912,1155264,0
913,0,1
914,29364834,0
915,0,1
916,291258937,1
917,1703152137,1
918,2965948507,0
919,2268357915,0
920,0,0
921,0,1
922,160121208,0
923,0,1
924,2375385606,1
925,1076888067,1
926,0,0
927,1646264710,0
928,0,0
929,0,1
930,0,0
931,0,1
932,0,1
933,188545,1
934,0,0
935,0,0
936,0,0
937,0,1
938,0,0
939,3259540775,1
940,205549825,1
941,3221972304,1
942,204015618,0
943,0,0
944,0,0
945,209993060,1
946,0,0
947,3236454624,1
948,0,1
949,0,1
950,1481211904,0
951,0,0
952,0,0
953,2416076610,1
954,2787377568,0
955,0,1
956,0,1
957,6357378,1
958,0,0
959,0,0
960,12780574,0
961,0,1
962,25174033,0
963,1008206001,1
964,0,1
965,2147491840,1
966,0,0
967,1246236848,0
968,0,0
969,0,1
970,0,0
971,246960386,1
972,0,1
973,2148624914,1
974,0,0
975,874816262,0
976,0,0
977,589304385,1
978,0,0
979,2260740628,1
980,0,1
981,1217199104,1
982,378036246,0
983,0,0
984,0,0
985,2550208324,1
986,0,0
987,0,1
988,0,1
989,0,1
990,0,0
991,0,0
992,0,0
993,0,1
994,0,0
995,0,1
996,18890816,1
997,2772861976,1
998,0,0
999,0,0
1000,0,0
1001,12681318,1
1002,541109792,0
1003,0,1
1004,0,1
1005,0,1
1006,0,0
1007,101475714,0
1008,0,0
1009,202467340,1
1010,134980160,0
1011,0,1
1012,0,1
1013,0,1
1014,8934984,0
1015,3256885840,0
1016,0,0
1017,0,1
1018,0,0
1019,0,1
1020,0,1
1021,0,1
1022,2156340000,0
1023,0,0
1024,0,0
1025,0,1
1026,0,0
1027,268455983,1
1028,0,1
1029,0,1
1030,70426720,0
1031,0,0
1032,0,0
1033,276963797,1
1034,580386920,0
1035,0,1
1036,2322859072,1
1037,536907264,1
1038,0,0
1039,44255721,0
1040,0,0
1041,0,1
1042,0,0
1043,0,1
1044,449841168,1
1045,0,1
1046,12618818,0
1047,0,0
1048,0,0
1049,3324252288,1
1050,0,0
1051,0,1
1052,3978516850,1
1053,0,1
1054,0,0
1055,0,0
1056,285736966,0
1057,0,1
1058,2550333596,0
1059,0,1
1060,0,1
1061,1096950272,1
1062,0,0
1063,0,0
1064,0,0
1065,503513114,1
1066,9508274,0
1067,0,1
1068,0,1
1069,1675890966,1
1070,0,0
1071,0,0
1072,354222097,0
1073,0,1
1074,0,0
1075,0,1
1076,1806447105,1
1077,0,1
1078,0,0
1079,0,0
1080,0,0
1081,0,1
1082,0,0
1083,0,1
1084,0,1
1085,0,1
1086,1481949218,0
1087,1075872876,0
1088,0,0
1089,3300968192,1
1090,0,0
1091,0,1
1092,0,1
1093,3900743682,1
1094,0,0
1095,0,0
1096,34287750,0
1097,0,1
1098,11026960,0
1099,277901444,1
1100,0,1
1101,0,1
1102,0,0
1103,0,0
1104,3403024714,0
1105,2181097912,1
1106,0,0
1107,0,1
1108,0,1
1109,0,1
