epoch_id,t_rx_gpst_s,status,fit,iterations,used,asa,na,hits,active,x_m,y_m,z_m,clock_bias_m,var_x_m2,var_y_m2,var_z_m2,var_clock_m2,rms_m,weighted_sse,max_normalized
85,1473457368,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.3649576753,-89428.570627213776,4576298.5479511945,-129928.8589776294,90.230978417345625,12.331483474199054,71.784143130111218,91.670768886920143,0.38248119733816471,0.016642469084752011,0.071821505740074842
86,1473457369,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.5656531695,-89428.575216317593,4576298.5108783068,-129781.45953427877,90.238627389542458,12.330733801902868,71.8022567750929,91.686627478195092,0.41332729942458057,0.016683546659770225,0.073201441606909876
87,1473457370,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.7320443811,-89428.609256069234,4576298.6940996731,-129633.96743309937,90.246277610952205,12.329985087714245,71.820375996393324,91.702485278803834,0.38140653494923371,0.017186993767985173,0.071516721774262743
88,1473457371,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.8442993062,-89428.52802787695,4576298.9125276608,-129486.58811718591,90.25393471458159,12.329237249162098,71.838503277628703,91.718347884726811,0.38366121214843762,0.015811947987029843,0.068287549011505341
89,1473457372,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.8770310059,-89428.546852330401,4576298.9367240705,-129339.28003549432,90.261590017025739,12.328490489752806,71.856636898878918,91.734209221394337,0.40878781104292983,0.016821956743500656,0.071329734548749843
90,1473457373,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.7011698345,-89428.569498197772,4576298.85981734,-129192.182260242,90.269246541694201,12.32774470582609,71.874776858871712,91.750071040287992,0.43856521002538912,0.018667265190394494,0.077082449445806389
91,1473457374,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.5325955823,-89428.602049957466,4576298.7813510699,-129045.01739495316,90.276905309615103,12.326999904879575,71.892923812930178,91.765934113708028,0.3969609281102886,0.014222828189649714,0.07051972745893563
92,1473457375,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.3442363376,-89428.642633812502,4576298.6824794319,-128897.83464706068,90.284566235282469,12.326256084673075,71.911077720496024,91.781798416936482,0.33629237775577397,0.011069434253928709,0.058981314915693438
93,1473457376,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.1834331462,-89428.685033921225,4576298.5515267262,-128750.62969592032,90.292229822422613,12.32551324712259,71.929238946256703,91.797664516474484,0.3237528507322352,0.010757017066627704,0.056344534158980678
94,1473457377,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.0010915333,-89428.63025189504,4576298.3988271048,-128603.54190054047,90.299899706902252,12.324771308467819,71.947408366667617,91.813535276357385,0.3203805119921439,0.012273587664931175,0.063275009703352633
