epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
218,1473457501.0,4426043.903818699,-89428.65142311098,4576298.564406131,-110321.15373072168,4294967295,4294967295,0
219,1473457502.0,4426043.713330213,-89428.6471924036,4576298.4038950885,-110173.74121221865,4294967295,4294967295,0
220,1473457503.0,4426043.724920929,-89428.66797716444,4576298.400177066,-110026.26757094834,4294967295,4294967295,0
221,1473457504.0,4426043.808965228,-89428.66052748104,4576298.4458407825,-109878.79412623406,4294967295,4294967295,0
222,1473457505.0,4426043.902521763,-89428.69428495211,4576298.390545895,-109731.26391604624,4294967295,4294967295,0
223,1473457506.0,4426043.847917973,-89428.65931553645,4576298.386807058,-109583.7485084667,4294967295,4294967295,0
224,1473457507.0,4426043.904297566,-89428.67359667762,4576298.40902893,-109436.14078832125,4294967295,4294967295,0
225,1473457508.0,4426043.777361528,-89428.65053890087,4576298.339585286,-109288.63531725189,4294967295,4294967295,0
226,1473457509.0,4426043.637328381,-89428.69183648615,4576298.0866411505,-109141.2306440091,4294967295,4294967295,0
227,1473457510.0,4426043.833712922,-89428.68081671755,4576298.230808611,-108993.47923681283,4294967295,4294967295,0
228,1473457511.0,4426043.8157395115,-89428.68313998339,4576298.253929176,-108845.9807792837,4294967295,4294967295,0
229,1473457512.0,4426044.212836181,-89428.69217026205,4576298.516144273,-108698.03114738262,4294967295,4294967295,0
230,1473457513.0,4426044.25482113,-89428.71717628631,4576298.515810812,-108550.3843419231,4294967295,4294967295,0
231,1473457514.0,4426044.391974824,-89428.70660299406,4576298.641207261,-108402.65437032178,4294967295,4294967295,0
232,1473457515.0,4426044.450526411,-89428.7089522326,4576298.761287884,-108254.88328564528,4294967295,4294967295,0
233,1473457516.0,4426044.431863279,-89428.68135681587,4576298.702982716,-108107.27236503878,4294967295,4294967295,0
234,1473457517.0,4426044.2653697925,-89428.72994476535,4576298.616769781,-107959.8272672074,4294967295,4294967295,0
235,1473457518.0,4426044.180108785,-89428.68027395332,4576298.62672051,-107812.27249301218,4294967295,4294967295,0
236,1473457519.0,4426044.136224702,-89428.70401691554,4576298.448487766,-107664.80921985413,4294967295,4294967295,0
237,1473457520.0,4426043.995028976,-89428.68993975475,4576298.264362445,-107517.37186519982,4294967295,4294967295,0
238,1473457521.0,4426043.995808563,-89428.66551942717,4576298.279987441,-107369.67229201582,4294967295,4294967295,0
239,1473457522.0,4426044.0074855145,-89428.72423248633,4576298.183509162,-107222.12622652351,4294967295,4294967295,0
240,1473457523.0,4426043.976323354,-89428.64444472219,4576298.164548823,-107074.68422472951,4294967295,4294967295,0
241,1473457524.0,4426044.185855887,-89428.59680831573,4576298.260014117,-106927.00448704789,4294967295,4294967295,0
242,1473457525.0,4426044.230909532,-89428.59638729565,4576298.3760965625,-106779.3587452373,4294967295,4294967295,0
243,1473457526.0,4426044.343506804,-89428.59589506288,4576298.512299079,-106631.60971708885,4294967295,4294967295,0
244,1473457527.0,4426044.324559175,-89428.6766160168,4576298.491178864,-106484.05459142236,4294967295,4294967295,0
245,1473457528.0,4426044.306517789,-89428.69307270077,4576298.563571521,-106336.3886667836,4294967295,4294967295,0
246,1473457529.0,4426044.421866658,-89428.68011058227,4576298.762626007,-106188.54994309453,4294967295,4294967295,0
247,1473457530.0,4426044.313313222,-89428.62982382055,4576298.707506789,-106041.00208302985,4294967295,4294967295,0
248,1473457531.0,4426044.424232219,-89428.66351793038,4576298.707391762,-105893.2743697465,4294967295,4294967295,0
249,1473457532.0,4426044.436443374,-89428.66889260031,4576298.73606412,-105745.60219280724,4294967295,4294967295,0
250,1473457533.0,4426044.26887819,-89428.62968515603,4576298.5906659,-105598.16489335313,4294967295,4294967295,0
251,1473457534.0,4426044.441394333,-89428.61490107866,4576298.632031042,-105450.59102874383,4294967295,4294967295,0
252,1473457535.0,4426044.509075443,-89428.59822386155,4576298.655990522,-105303.13292813044,4294967295,4294967295,0
253,1473457536.0,4426044.622620235,-89428.60331579254,4576298.751666552,-105155.4970243366,4294967295,4294967295,0
254,1473457537.0,4426044.4151987815,-89428.60083636203,4576298.642451979,-105008.05617551615,4294967295,4294967295,0
255,1473457538.0,4426044.268273406,-89428.59003410004,4576298.510807154,-104860.57956647781,4294967295,4294967295,0
256,1473457539.0,4426044.279167125,-89428.63176163878,4576298.6366483355,-104712.92339542053,4294967295,4294967295,0
257,1473457540.0,4426044.349059567,-89428.62576385243,4576298.773950858,-104565.25650669815,4294967295,4294967295,0
